,Unnamed: 0,name,place_id,types,lat,lng,rating,user_ratings_total,Tag,Busy_Time
250,250,大觀音亭,ChIJR1k1iIp2bjQRTd20p8ZZ7-M,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9984954,120.206129,4.6,2220.0,"['全部', '觀世音菩薩', '月老', '靈', '寧靜', '方便', '信徒']","[['4時', '0%'], ['5時', '5%'], ['6時', '10%'], ['7時', '15%'], ['8時', '22%'], ['9時', '34%'], ['10時', '53%'], ['11時', '68%'], ['12時', '70%'], ['13時', '65%'], ['14時', '68%'], ['目前繁忙程度：100%', '79%)'], ['16時', '88%'], ['17時', '84%'], ['18時', '66%'], ['19時', '42%'], ['20時', '20%'], ['21時', '0%']]"
251,251,國立成功大學綠色魔法學校 綠建築示範基地,ChIJYy4JffJ2bjQR9qo2QcXG-bU,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0015754,120.2160821,4.4,625.0,"['全部', '建築', '設計', '環保', '通風', '碳', '推廣', '會議室']",[]
252,252,日軍臺灣步兵第二聯隊營舍,ChIJ77Z_4pJ2bjQR824lbWr2DqU,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9996542,120.21640049999999,4.0,21.0,"['全部', '建築']",[]
253,253,國立成功大學榕園,ChIJA8Fcl_J2bjQRq2u0GBY3__U,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0003294,120.21615990000002,4.6,2978.0,"['全部', '校園', '草地', '地標', '踏青', '母校', '畢業']",[]
254,254,臺灣府城隍廟,ChIJe4vW44h2bjQRAnoOP1_0hTw,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9919878,120.2090649,4.6,538.0,"['全部', '古蹟', '城隍爺', '參拜', '惡', '花園', '涼亭', '神威', '土地公']","[['5時', '0%'], ['6時', '2%'], ['7時', '12%'], ['8時', '26%'], ['9時', '43%'], ['10時', '57%'], ['11時', '69%'], ['12時', '79%'], ['13時', '90%'], ['14時', '98%'], ['目前繁忙程度：32%', '100%)'], ['16時', '91%'], ['17時', '73%'], ['18時', '52%'], ['19時', '31%'], ['20時', '15%'], ['21時', '0%'], ['22時', '0%']]"
255,255,東嶽殿,ChIJc6dZvoh2bjQRV5gSTtjYA4k,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9905068,120.20934309999998,4.5,1359.0,"['全部', '廟宇', '神威', '供奉', '靈感']","[['4時', '0%'], ['5時', '4%'], ['6時', '9%'], ['7時', '22%'], ['8時', '47%'], ['9時', '81%'], ['10時', '100%'], ['11時', '89%'], ['12時', '67%'], ['13時', '53%'], ['14時', '49%'], ['目前繁忙程度：66%', '48%)'], ['16時', '45%'], ['17時', '41%'], ['18時', '35%'], ['19時', '29%'], ['20時', '23%'], ['21時', '0%']]"
256,256,阿里巴巴機車出租-台南二店(台南租機車）,ChIJQ5IFI_J2bjQRbsVn03L7cME,"['car_rental', 'tourist_attraction', 'travel_agency', 'car_repair', 'point_of_interest', 'establishment']",23.00009189999999,120.21177620000002,4.6,1270.0,"['全部', '熱情', '安全帽', '行李', '雨衣', '優惠', '熱心', '手套', '飲料', '手機架', '擔心']",[]
257,257,千畦種子博物館,ChIJ5bF_ecJ2bjQR0AK5Dn7KFD4,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",23.003714600000002,120.2285456,3.9,1277.0,"['全部', '籽', '門票', '防蚊液', '販賣', '興趣', '花', '認識', '館長']",[]
258,258,永康公園,ChIJddWIPc52bjQR4yPHlXrafG4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.002754,120.24403899999999,4.2,1513.0,"['全部', '運動', '荷花', '地形', '遛狗', '蚊子', '生態', '戰車', '區', '小黑蚊', '總統']","[['4時', '1%'], ['5時', '8%'], ['6時', '19%'], ['7時', '29%'], ['8時', '35%'], ['9時', '36%'], ['10時', '32%'], ['11時', '24%'], ['12時', '17%'], ['13時', '18%'], ['14時', '33%'], ['目前繁忙程度：100%', '61%)'], ['16時', '89%'], ['17時', '100%'], ['18時', '85%'], ['19時', '57%'], ['20時', '29%'], ['21時', '12%'], ['22時', '4%'], ['23時', '0%'], ['0時', '1%'], ['1時', '1%'], ['2時', '1%'], ['3時', '1%']]"
259,259,平實公園,ChIJiYJX8cZ2bjQRm80ovBG2wM8,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9960764,120.23634409999998,4.3,1221.0,"['全部', '環境', '營區', '規劃', '蚊子', '籃球場', '遛狗', '腹地']","[['4時', '1%'], ['5時', '7%'], ['6時', '25%'], ['7時', '42%'], ['8時', '53%'], ['9時', '57%'], ['10時', '55%'], ['11時', '52%'], ['12時', '51%'], ['13時', '56%'], ['14時', '64%'], ['目前繁忙程度：57%', '73%)'], ['16時', '79%'], ['17時', '80%'], ['18時', '75%'], ['19時', '64%'], ['20時', '48%'], ['21時', '31%'], ['22時', '14%'], ['23時', '1%'], ['0時', '1%'], ['1時', '1%'], ['2時', '1%'], ['3時', '1%']]"
260,260,東和公園,ChIJ9eReGut2bjQRS6noDtTxD6Q,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9988652,120.225174,4.4,16.0,"['全部', '溜滑梯', '蚊子', '鞦韆', '安全', '層樓', '旋轉', '刺激', '小黑蚊']","[['4時', '1%'], ['5時', '1%'], ['6時', '1%'], ['7時', '4%'], ['8時', '22%'], ['9時', '39%'], ['10時', '53%'], ['11時', '61%'], ['12時', '66%'], ['13時', '68%'], ['14時', '73%'], ['目前繁忙程度：78%', '79%)'], ['16時', '83%'], ['17時', '83%'], ['18時', '74%'], ['19時', '60%'], ['20時', '45%'], ['21時', '32%'], ['22時', '24%'], ['23時', '19%'], ['0時', '16%'], ['1時', '11%'], ['2時', '3%'], ['3時', '1%']]"
261,261,南瀛眷村文化館,ChIJ_Y_hdMV2bjQRERkuwOMcFJ0,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",23.0023185,120.238401,3.9,91.0,"['全部', '懷舊']",[]
262,262,zero zero 拆車夢工廠,ChIJOzx60s53bjQRE5T2gxLR6Vw,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9990458,120.2491182,4.9,2409.0,"['全部', '創意', '回收', 'DIY', '觀光工廠', '環保', '產業', '風格', '藝術品']","[['6時', '0%'], ['7時', '0%'], ['8時', '0%'], ['9時', '0%'], ['10時', '62%'], ['11時', '79%'], ['12時', '91%'], ['13時', '95%'], ['14時', '89%'], ['目前繁忙程度：100%', '78%)'], ['16時', '64%'], ['17時', '0%'], ['18時', '0%'], ['19時', '0%'], ['20時', '0%'], ['21時', '0%'], ['22時', '0%'], ['23時', '0%']]"
