,Unnamed: 0,name,place_id,types,lat,lng,rating,user_ratings_total,Tag,Busy_Time
550,550,東山岩坑碧蓮寺,ChIJ0Ri0IZ6LbjQRHDIAi19wJoI,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",23.2475353,120.4814209,4.2,82,"['全部', '風景']",[]
551,551,鳥宮花園,ChIJNbcx7U6LbjQR6qK4-ITVZHU,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.2419219,120.5206817,3.6,41,"['全部', '水庫']",[]
552,552,崁頭山,ChIJf_RR6piMbjQRtJvQ9YyO_lc,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.2656311,120.5042167,4.2,266,"['全部', '山口', '廟', '停車']",[]
553,553,曾文水庫,ChIJj8pfUqj0bjQRdazVS5q8g1k,"['tourist_attraction', 'point_of_interest', 'establishment']",23.2505505,120.5367136,4.2,1576,"['全部', '風景', '水庫', '小孩', '自然', '車', '工程', '魚', '面積', '雨']",[]
554,554,仙公廟孚佑宮,ChIJBYySAmiNbjQRNrSDUpjoGZk,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.2677308,120.5011904,4.4,652,"['全部', '風景', '視野', '登山', '神', '茶葉蛋', '供奉', '靈氣', '山路']","[['4時', '0%'], ['5時', '6%'], ['6時', '14%'], ['7時', '28%'], ['8時', '45%'], ['9時', '60%'], ['10時', '69%'], ['11時', '70%'], ['12時', '69%'], ['13時', '68%'], ['14時', '66%'], ['15時', '60%'], ['16時', '49%'], ['17時', '36%'], ['18時', '25%'], ['19時', '18%'], ['20時', '0%'], ['21時', '0%']]"
555,555,神秘氣場,ChIJ41RuEFv1bjQR658ATJ4Ve-w,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1744275,120.5430764,3.7,88,"['全部', '感覺']",[]
556,556,台灣烏腳病醫療紀念館,ChIJaQvI3sQqbDQRPaLbFKCU_ZA,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",23.2695984,120.123714,4.5,545,"['全部', '醫師', '影片', '教育', '過去', '環境', '價值', '熱心', '知識']","[['6時', '0%'], ['7時', '0%'], ['8時', '0%'], ['9時', '0%'], ['10時', '19%'], ['11時', '26%'], ['12時', '32%'], ['13時', '41%'], ['14時', '47%'], ['15時', '54%'], ['16時', '0%'], ['17時', '0%'], ['18時', '0%'], ['19時', '0%'], ['20時', '0%'], ['21時', '0%'], ['22時', '0%'], ['23時', '0%']]"
557,557,北門洗鹽場,ChIJQTTI09oqbDQR6r-ltwIKvjs,"['tourist_attraction', 'point_of_interest', 'establishment']",23.267596,120.123954,3.7,45,"['全部', '建築']",[]
558,558,學甲濕地生態園區,ChIJ0fL9zieAbjQRAXr6Vy-OZ-g,"['tourist_attraction', 'point_of_interest', 'establishment']",23.2779382,120.161278,3.9,57,"['全部', '賞鳥', '蟹', '冬季']","[['4時', '0%'], ['5時', '0%'], ['6時', '6%'], ['7時', '6%'], ['8時', '25%'], ['9時', '31%'], ['10時', '31%'], ['11時', '25%'], ['12時', '25%'], ['13時', '31%'], ['14時', '31%'], ['15時', '25%'], ['16時', '12%'], ['17時', '6%'], ['18時', '6%'], ['19時', '6%'], ['20時', '0%'], ['21時', '6%'], ['22時', '0%'], ['23時', '6%'], ['0時', '6%'], ['1時', '0%'], ['2時', '0%'], ['3時', '0%']]"
559,559,九人座包車自由行,ChIJDXyr6z9_bjQR4HU0KvtjFJE,"['tourist_attraction', 'point_of_interest', 'establishment']",23.2269752,120.1842988,5,1,[],[]
560,560,六甲鎮南宮,ChIJ7-_FKkCIbjQR11a2wB5C2LQ,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.2208652,120.3660019,4.3,71,"['全部', '登山']",[]
