,Unnamed: 0,name,place_id,types,lat,lng,rating,user_ratings_total,Tag,Busy_Time
650,650,新營鐵道地景公園,ChIJ9w0mR-eFbjQRDls3tCmOorc,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.3048289,120.32176840000001,4.1,106.0,"['全部', '火車', '散步', '自行車', '台糖', '空間']","[['4時', '1%'], ['5時', '7%'], ['6時', '15%'], ['7時', '21%'], ['8時', '25%'], ['9時', '25%'], ['10時', '22%'], ['11時', '16%'], ['12時', '8%'], ['13時', '0%'], ['14時', '1%'], ['15時', '21%'], ['16時', '68%'], ['目前繁忙程度：100%', '93%)'], ['18時', '72%'], ['19時', '49%'], ['20時', '41%'], ['21時', '22%'], ['22時', '1%'], ['23時', '1%'], ['0時', '1%'], ['1時', '1%'], ['2時', '1%'], ['3時', '1%']]"
651,651,台糖新營車站,ChIJLRCcaueFbjQR9SrgalrIrtw,"['tourist_attraction', 'point_of_interest', 'establishment']",23.305219,120.3218128,4.4,5.0,[],[]
652,652,蓮緣香水蓮花園,ChIJ-8nnaiGObjQRZDxkJJRC1dc,"['tourist_attraction', 'point_of_interest', 'establishment']",23.361772,120.408451,3.9,558.0,"['全部', '蓮子', '產品', '蓮藕', '夏天', '停車', '小孩', '顏色', '冰', '種植', '廁所']","[['6時', '0%'], ['7時', '0%'], ['8時', '58%'], ['9時', '68%'], ['10時', '65%'], ['11時', '63%'], ['12時', '64%'], ['13時', '68%'], ['14時', '70%'], ['15時', '68%'], ['16時', '64%'], ['17時', '0%'], ['18時', '0%'], ['19時', '0%'], ['20時', '0%'], ['21時', '0%'], ['22時', '0%'], ['23時', '0%']]"
653,653,烏樹林休閒博物館,ChIJJRuP-eaPbjQRPrNXnPaWEn4,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",23.32889849999999,120.3725879,3.9,62.0,"['全部', '坐', '懷舊', '露營', '風景', '甘蔗', '蘭花', '烤肉', '規劃', '遊客', '糖廠']","[['6時', '0%'], ['7時', '0%'], ['8時', '0%'], ['9時', '22%'], ['10時', '21%'], ['11時', '18%'], ['12時', '16%'], ['13時', '17%'], ['14時', '18%'], ['15時', '17%'], ['16時', '16%'], ['17時', '0%'], ['18時', '0%'], ['19時', '0%'], ['20時', '0%'], ['21時', '0%'], ['22時', '0%'], ['23時', '0%']]"
654,654,白河蓮香亭,ChIJAdfICACUbjQRLLnFS1A6vZ0,"['tourist_attraction', 'point_of_interest', 'establishment']",23.3669968,120.4120111,3.9,739.0,"['全部', '雞湯', '米糕', '環境', '季', '池塘', '碗粿', '7月', '素食', '種', '香水']","[['6時', '0%'], ['7時', '0%'], ['8時', '0%'], ['9時', '44%'], ['10時', '60%'], ['11時', '70%'], ['12時', '72%'], ['13時', '70%'], ['14時', '66%'], ['15時', '63%'], ['16時', '63%'], ['17時', '0%'], ['18時', '0%'], ['19時', '0%'], ['20時', '0%'], ['21時', '0%'], ['22時', '0%'], ['23時', '0%']]"
655,655,白河水庫風景區,ChIJYxH6XniSbjQRVeGn-aSbtDA,"['tourist_attraction', 'point_of_interest', 'establishment']",23.3539796,120.47353020000001,3.2,162.0,"['全部', '停車', '工程', '收費', '散步', '雜草', '貨車', '廁所']","[['6時', '0%'], ['7時', '0%'], ['8時', '33%'], ['9時', '41%'], ['10時', '39%'], ['11時', '30%'], ['12時', '21%'], ['13時', '21%'], ['14時', '24%'], ['15時', '24%'], ['16時', '17%'], ['17時', '6%'], ['18時', '0%'], ['19時', '0%'], ['20時', '0%'], ['21時', '0%'], ['22時', '0%'], ['23時', '0%']]"
656,656,好美里水漾森林,ChIJ6WwVO9QpbDQRamVWRRnbPGU,"['tourist_attraction', 'point_of_interest', 'establishment']",23.3443202,120.1274155,4.2,19.0,[],[]
657,657,嘉義美好村,ChIJi4UYxB8qbDQRh1SiwgG-Pyo,"['tourist_attraction', 'point_of_interest', 'establishment']",23.33651,120.13772659999998,4.3,15.0,"['全部', '3d']",[]
658,658,嘉義好美里,ChIJ6yRWVlK-bjQR95z9gdz6OgQ,"['tourist_attraction', 'point_of_interest', 'establishment']",23.337366699999997,120.1390587,4.3,28.0,[],[]
659,659,魍港太聖宮,ChIJAQAAAOwpbDQRvY-NHyEGz5c,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.3384084,120.1383238,4.3,278.0,"['全部', '媽祖', '廟', '信仰', '歷史', '雕像', '尊', '供奉']",[]
660,660,布袋港漁市,ChIJl927qSsobDQRUbouAy2tsUw,"['tourist_attraction', 'food', 'point_of_interest', 'establishment']",23.379479,120.15556399999998,3.9,21997.0,"['全部', '魚市場', '蚵仔煎', '鮮魚', '生魚片', '海鮮料理', '烏魚子', '丸子', '港口', '拍賣']","[['6時', '0%'], ['7時', '0%'], ['8時', '0%'], ['9時', '15%'], ['10時', '30%'], ['11時', '43%'], ['12時', '50%'], ['13時', '56%'], ['14時', '65%'], ['15時', '72%'], ['16時', '65%'], ['目前繁忙程度：100%', '45%)'], ['18時', '22%'], ['19時', '0%'], ['20時', '0%'], ['21時', '0%'], ['22時', '0%'], ['23時', '0%']]"
661,661,好美漁村公園,ChIJP2cfyfUpbDQRBHi9KX9fuTA,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.3391018,120.140419,4.0,708.0,"['全部', '3d', '創意', '牆', '假日', '小孩', '畫', '散步', '感覺', '魚', '夏天']","[['4時', '15%'], ['5時', '10%'], ['6時', '8%'], ['7時', '10%'], ['8時', '16%'], ['9時', '26%'], ['10時', '36%'], ['11時', '47%'], ['12時', '55%'], ['13時', '59%'], ['14時', '59%'], ['15時', '54%'], ['16時', '47%'], ['17時', '39%'], ['18時', '33%'], ['19時', '28%'], ['20時', '27%'], ['21時', '28%'], ['22時', '30%'], ['23時', '33%'], ['0時', '33%'], ['1時', '32%'], ['2時', '28%'], ['3時', '22%']]"
