,Unnamed: 0,name,place_id,types,lat,lng,rating,user_ratings_total,Tag,Busy_Time
600,600,鼎農村試驗教育基地,ChIJ0y62j-R_bjQRMTNplAu0vNk,"['tourist_attraction', 'lodging', 'point_of_interest', 'establishment']",23.2379825,120.1727331,4.2,93,"['全部', '小朋友', '大學生']",[]
601,601,姑爺代天府,ChIJeeIAICiHbjQR7ah4w0CClug,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",23.2678423,120.2603911,4.6,20,[],[]
602,602,鹽水大眾廟,ChIJUfuGuxqEbjQRr75909VeTy4,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",23.3206287,120.2638487,4.5,62,[],[]
603,603,鹽水八角樓,ChIJY6T3EhqEbjQRUhqcHmiAu2M,"['tourist_attraction', 'point_of_interest', 'establishment']",23.3199845,120.2673001,4.2,1938,"['全部', '歷史古蹟', '木造', '地標', '冰', '磚', '建材', '糖', '兔子', '過年']","[['6時', '0%'], ['7時', '0%'], ['8時', '12%'], ['9時', '24%'], ['10時', '33%'], ['11時', '37%'], ['12時', '38%'], ['13時', '44%'], ['14時', '50%'], ['15時', '54%'], ['16時', '51%'], ['17時', '0%'], ['18時', '0%'], ['19時', '0%'], ['20時', '0%'], ['21時', '0%'], ['22時', '0%'], ['23時', '0%']]"
604,604,鹽水文物陳列室,ChIJ-_B_VBCEbjQRuHRXWWSJiR4,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",23.324067,120.2654139,4.4,14,[],[]
605,605,東山碧軒寺,ChIJxZ0FXFiObjQRQEUGaVOxq_c,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",23.3255156,120.403728,4.6,159,"['全部', '觀音佛祖', '過年', '信仰', '民俗', '大象']","[['5時', '0%'], ['6時', '20%'], ['7時', '28%'], ['8時', '37%'], ['9時', '46%'], ['10時', '56%'], ['11時', '65%'], ['12時', '71%'], ['13時', '76%'], ['14時', '77%'], ['15時', '75%'], ['16時', '69%'], ['目前繁忙程度：36%', '61%)'], ['18時', '51%'], ['19時', '40%'], ['20時', '30%'], ['21時', '0%'], ['22時', '0%']]"
606,606,大港仔 觀光果園,ChIJY3jGbraIbjQRNNQgLEC8iyk,"['tourist_attraction', 'point_of_interest', 'establishment']",23.2830589,120.3646962,4.5,2,[],[]
607,607,東山伯朗大道,ChIJizrQWCSPbjQRKjI2MZn4y04,"['tourist_attraction', 'point_of_interest', 'establishment']",23.3002512,120.3811584,4,25,[],[]
608,608,東山運動公園,ChIJXVVE1vCObjQRpXX0wn5sGsY,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.318494,120.403831,4,162,"['全部', '籃球場', '兒童', '夜間']","[['4時', '1%'], ['5時', '1%'], ['6時', '6%'], ['7時', '13%'], ['8時', '17%'], ['9時', '21%'], ['10時', '23%'], ['11時', '27%'], ['12時', '34%'], ['13時', '49%'], ['14時', '66%'], ['15時', '76%'], ['16時', '70%'], ['17時', '50%'], ['18時', '25%'], ['19時', '6%'], ['20時', '1%'], ['21時', '1%'], ['22時', '1%'], ['23時', '1%'], ['0時', '1%'], ['1時', '1%'], ['2時', '1%'], ['3時', '1%']]"
609,609,台灣白河萬里長城 (地址於白河區檨仔坑21-1號),ChIJ202EW-iNbjQRzkKeQ_8LQ4w,"['tourist_attraction', 'point_of_interest', 'store', 'establishment']",23.319571,120.4468999,4.4,8019,"['全部', '古代', '小黑蚊', '風景', '租借', '防蚊液', '時空', '網紅']","[['6時', '0%'], ['7時', '0%'], ['8時', '0%'], ['9時', '59%'], ['10時', '81%'], ['11時', '96%'], ['12時', '100%'], ['13時', '94%'], ['14時', '79%'], ['15時', '62%'], ['16時', '48%'], ['17時', '0%'], ['18時', '0%'], ['19時', '0%'], ['20時', '0%'], ['21時', '0%'], ['22時', '0%'], ['23時', '0%']]"
610,610,台灣古鎮文化之都,ChIJzfvEe0-NbjQRjFw6uiKd8HA,"['tourist_attraction', 'point_of_interest', 'establishment']",23.3195602,120.4469607,0,0,[],[]
611,611,火山碧雲寺,ChIJlbR5kaCNbjQRfGVBLOOd9oQ,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.3252316,120.4808585,4.5,2919,"['全部', '風景', '視野', '夜景', '聖地', '沉澱', '登高']","[['3時', '0%'], ['4時', '1%'], ['5時', '9%'], ['6時', '23%'], ['7時', '39%'], ['8時', '56%'], ['9時', '74%'], ['10時', '88%'], ['11時', '96%'], ['12時', '100%'], ['13時', '96%'], ['14時', '90%'], ['15時', '78%'], ['16時', '66%'], ['17時', '52%'], ['18時', '43%'], ['19時', '33%'], ['20時', '23%']]"
612,612,水火同源,ChIJDVzTQ4uNbjQRszyuCGYsW1s,"['tourist_attraction', 'point_of_interest', 'establishment']",23.3221314,120.4850429,4,8799,"['全部', '步道', '自然景觀', '瓦斯', '火焰', '商店街', '地理']","[['4時', '1%'], ['5時', '1%'], ['6時', '2%'], ['7時', '5%'], ['8時', '16%'], ['9時', '36%'], ['10時', '62%'], ['11時', '79%'], ['12時', '85%'], ['13時', '89%'], ['14時', '100%'], ['15時', '98%'], ['16時', '69%'], ['17時', '32%'], ['18時', '8%'], ['19時', '1%'], ['目前繁忙程度：13%', '1%)'], ['21時', '1%'], ['22時', '1%'], ['23時', '0%'], ['0時', '0%'], ['1時', '0%'], ['2時', '0%'], ['3時', '1%']]"
613,613,紫雲殿仙祖廟,ChIJ_V3ABUeNbjQR3W_5y4tnAKs,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",23.3239211,120.5129508,4.3,56,"['全部', '登山', '停車', '廁所', '山口', '涼亭']",[]
614,614,王金河醫師故居,ChIJETP_ssQqbDQRIotksu0BlWE,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",23.2694956,120.1238843,4.1,17,[],[]
615,615,新塭體育運動公園,ChIJaWuv9f-BbjQR-eM3fd2_ilE,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.3328803,120.1600313,3.9,58,"['全部', '籃球場']","[['4時', '59%'], ['5時', '72%'], ['6時', '85%'], ['7時', '96%'], ['8時', '100%'], ['9時', '96%'], ['10時', '87%'], ['11時', '76%'], ['12時', '72%'], ['13時', '75%'], ['14時', '84%'], ['15時', '89%'], ['16時', '85%'], ['17時', '71%'], ['18時', '54%'], ['19時', '41%'], ['20時', '37%'], ['21時', '37%'], ['22時', '40%'], ['23時', '42%'], ['0時', '42%'], ['1時', '42%'], ['2時', '45%'], ['3時', '50%']]"
616,616,義竹修緣禪寺,ChIJm5XXRfODbjQRcJ5Qu3bPPDM,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",23.3347198,120.2440904,4.5,131,[],[]
617,617,鹽水 武廟,ChIJWfuxqhGEbjQRWk6fFM2j-XA,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",23.3238234,120.2657785,4.5,417,"['全部', '關聖帝君', '信仰', '鞭炮', '供奉', '文化', '民俗', '天燈']","[['4時', '0%'], ['5時', '1%'], ['6時', '5%'], ['7時', '13%'], ['8時', '23%'], ['9時', '31%'], ['10時', '36%'], ['11時', '38%'], ['12時', '38%'], ['13時', '38%'], ['14時', '38%'], ['15時', '40%'], ['16時', '40%'], ['目前繁忙程度：90%', '37%)'], ['18時', '32%'], ['19時', '25%'], ['20時', '17%'], ['21時', '0%']]"
618,618,鹽水火車站（自行車漫遊步道）,ChIJY7YBHhCEbjQRbpzCTK_Cvx8,"['tourist_attraction', 'point_of_interest', 'establishment']",23.3227778,120.2627778,4.2,239,"['全部', '倉庫', '景點', '散步', '榕樹', '自行車道', '根', '牆壁', '規劃', '環境', '鐵道']","[['4時', '9%'], ['5時', '19%'], ['6時', '30%'], ['7時', '39%'], ['8時', '46%'], ['9時', '47%'], ['10時', '46%'], ['11時', '43%'], ['12時', '42%'], ['13時', '42%'], ['14時', '45%'], ['15時', '49%'], ['16時', '53%'], ['17時', '52%'], ['18時', '47%'], ['19時', '38%'], ['20時', '26%'], ['21時', '15%'], ['22時', '5%'], ['23時', '2%'], ['0時', '2%'], ['1時', '2%'], ['2時', '2%'], ['3時', '2%']]"
619,619,天鵝湖公園,ChIJb-PaVr2FbjQRPd4K3hK46YU,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.3313928,120.3178534,3.9,2288,"['全部', '散步', '風景', '步道', '環境', '蓮花', '遊客', '涼亭', '拱橋']","[['4時', '0%'], ['5時', '2%'], ['6時', '10%'], ['7時', '21%'], ['8時', '33%'], ['9時', '41%'], ['10時', '44%'], ['11時', '41%'], ['12時', '37%'], ['13時', '38%'], ['14時', '50%'], ['15時', '67%'], ['16時', '79%'], ['目前繁忙程度：56%', '75%)'], ['18時', '55%'], ['19時', '29%'], ['20時', '9%'], ['21時', '1%'], ['22時', '1%'], ['23時', '2%'], ['0時', '5%'], ['1時', '6%'], ['2時', '4%'], ['3時', '1%']]"
620,620,代天府,ChIJIRs0-6WPbjQRxIGL2gdyBY4,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",23.3350055,120.3777209,4.8,13,[],[]
621,621,許秀才創意花園,ChIJQxd9FRyPbjQRtEx9Y3FlyYE,"['tourist_attraction', 'point_of_interest', 'establishment']",23.3131404,120.3853455,4.5,90,"['全部', '設計', '植物']",[]
622,622,白河大仙寺,ChIJDVzTQ4uNbjQRB2ApYuqc4Ts,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.3395544,120.474241,4.4,1479,"['全部', '建築', '聖地', '寧靜', '清靜', '方便']","[['5時', '0%'], ['6時', '12%'], ['7時', '27%'], ['8時', '48%'], ['9時', '69%'], ['10時', '84%'], ['11時', '88%'], ['12時', '85%'], ['13時', '79%'], ['14時', '71%'], ['15時', '58%'], ['16時', '42%'], ['17時', '0%'], ['18時', '0%'], ['19時', '0%'], ['20時', '0%'], ['21時', '0%'], ['22時', '0%']]"
623,623,大成殿,ChIJzd4WnWeNbjQRp6cFDNVFRLM,"['tourist_attraction', 'point_of_interest', 'establishment']",23.3373279,120.5038602,3.7,27,"['全部', '溫泉']",[]
624,624,關子嶺風景區,ChIJ331OhV2NbjQRikT5l58LVTI,"['tourist_attraction', 'point_of_interest', 'establishment']",23.337638,120.505575,4.2,480,"['全部', '溫泉', '步道', '雞', '爬山', '飯店', '日治時期', '皮膚', '溫度']","[['4時', '3%'], ['5時', '8%'], ['6時', '17%'], ['7時', '30%'], ['8時', '46%'], ['9時', '61%'], ['10時', '75%'], ['11時', '85%'], ['12時', '92%'], ['13時', '97%'], ['14時', '100%'], ['15時', '96%'], ['16時', '85%'], ['17時', '66%'], ['18時', '46%'], ['19時', '29%'], ['20時', '18%'], ['21時', '12%'], ['22時', '9%'], ['23時', '7%'], ['0時', '5%'], ['1時', '3%'], ['2時', '2%'], ['3時', '1%']]"
625,625,嶺頂公園,ChIJhdYlbWeNbjQRJAkOZ-PTAqE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.3381209,120.5035702,3.9,1034,"['全部', '桂花', '溫泉', '蝴蝶', '公車站', '遊客中心', '和服', '浴衣']","[['4時', '6%'], ['5時', '6%'], ['6時', '8%'], ['7時', '11%'], ['8時', '16%'], ['9時', '25%'], ['10時', '35%'], ['11時', '44%'], ['12時', '51%'], ['13時', '57%'], ['14時', '63%'], ['15時', '65%'], ['16時', '60%'], ['17時', '48%'], ['18時', '32%'], ['19時', '20%'], ['20時', '11%'], ['21時', '8%'], ['22時', '6%'], ['23時', '6%'], ['0時', '6%'], ['1時', '6%'], ['2時', '6%'], ['3時', '6%']]"
626,626,雙春濱海遊憩區,ChIJHz5OY6wrbDQRyHaCjB-vUYA,"['tourist_attraction', 'point_of_interest', 'establishment']",23.3055013,120.1126365,3.9,740,"['全部', '紅樹林', '生態', '帳篷', '區', '步道', '船', '濕地']","[['4時', '0%'], ['5時', '0%'], ['6時', '0%'], ['7時', '0%'], ['8時', '0%'], ['9時', '13%'], ['10時', '24%'], ['11時', '33%'], ['12時', '41%'], ['13時', '54%'], ['14時', '72%'], ['15時', '91%'], ['16時', '100%'], ['17時', '91%'], ['18時', '66%'], ['19時', '0%'], ['20時', '0%'], ['21時', '0%'], ['22時', '0%'], ['23時', '0%'], ['0時', '0%'], ['1時', '0%'], ['2時', '0%'], ['3時', '0%']]"
