,Unnamed: 0,name,place_id,types,lat,lng,rating,user_ratings_total,Tag,Busy_Time
450,450,佳里金唐殿,ChIJSaVCi0t_bjQRdboELSDVxJ0,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",23.1612288,120.1766533,4.4,1028,"['全部', '古蹟', '市場', '文化', '國家']","[['6時', '0%'], ['7時', '24%'], ['8時', '35%'], ['9時', '48%'], ['10時', '59%'], ['11時', '71%'], ['12時', '80%'], ['13時', '89%'], ['14時', '97%'], ['15時', '100%'], ['16時', '100%'], ['17時', '92%'], ['18時', '77%'], ['19時', '61%'], ['20時', '42%'], ['21時', '0%'], ['22時', '0%'], ['23時', '0%']]"
451,451,蕭?文化園區,ChIJeZCi1UB_bjQRqMcV0Qo_CKQ,"['tourist_attraction', 'point_of_interest', 'establishment']",23.173175,120.1791861,4.2,3771,"['全部', '玩', '休閒', '糖', '展場', '規劃', '倉庫', '冰棒', '火車', '鐵道', '文創']","[['6時', '0%'], ['7時', '0%'], ['8時', '0%'], ['9時', '43%'], ['10時', '62%'], ['11時', '79%'], ['12時', '93%'], ['13時', '100%'], ['14時', '97%'], ['15時', '87%'], ['16時', '72%'], ['17時', '0%'], ['18時', '0%'], ['19時', '0%'], ['20時', '0%'], ['21時', '0%'], ['22時', '0%'], ['23時', '0%']]"
452,452,南科之星,ChIJ9zkedbF7bjQRBIDTm0U2T_0,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0985867,120.2827,3.6,7,[],[]
453,453,善化,ChIJB-M4Pp17bjQRD1WplkFIBV8,"['tourist_attraction', 'point_of_interest', 'establishment']",23.12032,120.295738,5,1,[],[]
454,454,舞彩迎賓,ChIJcTKrUkx6bjQRmxvggx7vOKU,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0887327,120.2829998,4.1,131,"['全部', '散步', '運動', '裝置藝術', '慢跑', '燈', '狗', '傍晚', '跑步']","[['4時', '2%'], ['5時', '2%'], ['6時', '2%'], ['7時', '2%'], ['8時', '2%'], ['9時', '2%'], ['10時', '4%'], ['11時', '4%'], ['12時', '4%'], ['13時', '7%'], ['14時', '7%'], ['15時', '9%'], ['16時', '11%'], ['17時', '11%'], ['18時', '11%'], ['19時', '7%'], ['20時', '2%'], ['21時', '2%'], ['22時', '2%'], ['23時', '2%'], ['0時', '2%'], ['1時', '2%'], ['2時', '2%'], ['3時', '2%']]"
455,455,大營 夫妻樹,ChIJISFNshZ7bjQRMr-yHS3M3Z8,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1006002,120.3149566,4,64,[],"[['4時', '2%'], ['5時', '2%'], ['6時', '2%'], ['7時', '2%'], ['8時', '5%'], ['9時', '19%'], ['10時', '24%'], ['11時', '21%'], ['12時', '20%'], ['13時', '24%'], ['14時', '31%'], ['15時', '36%'], ['16時', '37%'], ['17時', '33%'], ['18時', '26%'], ['19時', '17%'], ['20時', '9%'], ['21時', '2%'], ['22時', '2%'], ['23時', '2%'], ['0時', '2%'], ['1時', '2%'], ['2時', '2%'], ['3時', '2%']]"
456,456,大營夫妻樹景觀公園,ChIJY973mBZ7bjQROgmTeblcSD0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.1006507,120.3162913,3.7,56,[],"[['4時', '2%'], ['5時', '2%'], ['6時', '2%'], ['7時', '2%'], ['8時', '5%'], ['9時', '19%'], ['10時', '24%'], ['11時', '21%'], ['12時', '20%'], ['13時', '24%'], ['14時', '31%'], ['15時', '36%'], ['16時', '37%'], ['17時', '33%'], ['18時', '26%'], ['19時', '17%'], ['20時', '9%'], ['21時', '2%'], ['22時', '2%'], ['23時', '2%'], ['0時', '2%'], ['1時', '2%'], ['2時', '2%'], ['3時', '2%']]"
457,457,東伯森林公園,ChIJywQj_H5hbjQRXzp4r0bltMc,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1419678,120.4390403,4.1,24,[],[]
458,458,大平頂,ChIJV40oLW9hbjQRPMwMbSbA3Ws,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1330234,120.5128372,3,1,[],[]
459,459,居士蕃茄園,ChIJ6cio5vTWbTQRj9Jk5gRtheY,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1484754,120.1095901,4.7,68,"['全部', '番茄', '甜', '鹽', '果']",[]
